session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61b7b46629aab91113c7c000,5ea9104773b05237212085a2,APPROVED,2021-12-13 21:00:31.568000,2021-12-13 21:04:26.752000,235.184,32,384,4,99,2021-12-13 21:12:10.608000,94C0A878,Australia,Australia,Full-Time,English,Australia,Male,No
61b7b47e435b182077ffee36,5bc23fc683f9420001010af8,APPROVED,2021-12-13 21:00:53.326000,2021-12-13 21:03:08.065000,134.739,27,165,3,99,2021-12-13 21:12:10.458000,94C0A878,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61b7b4843a054d928a91cf28,5fba6c2d012e37a154345985,APPROVED,2021-12-13 21:00:52.853000,2021-12-13 21:09:10.238000,497.385,25,143,0,100,2021-12-13 21:12:10.536000,94C0A878,South Africa,South Africa,Other,English,South Africa,Male,Yes
61b7b49adb0f227b5c8b3a74,5c67a81eeffdaa0001d7865d,APPROVED,2021-12-13 21:01:14.836000,2021-12-13 21:04:00.453000,165.617,48,349,6,97,2021-12-13 21:12:10.389000,94C0A878,United Kingdom,New Zealand,DATA EXPIRED,English,New Zealand,Male,DATA EXPIRED
61b7b4a6a40421806e6ef8e1,57fe48c390de420001673796,APPROVED,2021-12-13 21:01:28.802000,2021-12-13 21:03:32.332000,123.53,26,436,4,99,2021-12-13 21:12:10.296000,94C0A878,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
61b7b4a829786dd5670e4a25,614e197b8b4b62d112f319f5,APPROVED,2021-12-13 21:01:32.336000,2021-12-13 21:03:58.454000,146.118,46,40,0,100,2021-12-13 21:12:10.179000,94C0A878,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,Yes
61b7b4c422c6f5f2862ae463,5ee251b75a4f0e30bbc5a19f,APPROVED,2021-12-13 21:01:56.075000,2021-12-13 21:03:59.282000,123.207,21,680,1,100,2021-12-13 21:12:10.090000,94C0A878,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61b7b4cbdf67ccd1c48c47af,612d3e13048ec2b299126be6,RETURNED,2021-12-13 21:02:08.099000,,5822.768505,32,85,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b4dc6f9b4fab5f850e12,5fc52108a3ede10f552866cb,APPROVED,2021-12-13 21:02:21.714000,2021-12-13 21:04:54.156000,152.442,23,137,0,100,2021-12-13 21:12:10.001000,94C0A878,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61b7b4df14e98ce6bb551801,5ba64c756f8fe20001ef3410,APPROVED,2021-12-13 21:02:25.254000,2021-12-13 21:05:11.211000,165.957,21,355,0,100,2021-12-13 21:12:09.894000,94C0A878,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
61b7b4dfe54b19ef018c67e7,5c093dcf4209380001b43779,APPROVED,2021-12-13 21:02:36.519000,2021-12-13 21:05:53.324000,196.805,63,665,1,100,2021-12-13 21:12:09.797000,94C0A878,Germany,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b4e7e7e2a5705bac94f9,5f9f60f26d31ca5a4817bce7,RETURNED,2021-12-13 21:02:34.531000,,5796.396835,30,44,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b4f513c45eeab2d4dd6c,60059c69e9950473fb485ec3,APPROVED,2021-12-13 21:03:18.112000,2021-12-13 21:12:51.465000,573.353,58,110,2,99,2021-12-13 21:25:30.592000,94C0A878,South Africa,South Africa,Part-Time,English,South Africa,Male,No
