session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a4f9ca6c0d5ff268619004,606f65815b54b0b7a8dd2c38,APPROVED,2021-11-29 16:03:24.658000,2021-11-29 16:07:06.003000,221.345,48,129,2,99,2021-11-29 16:08:59.176000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f9d0783a5f83d6016af5,5a47fe8cee927b0001e1eac1,RETURNED,2021-11-29 16:14:00.048000,,1452.354764,30,381,9,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f9d19c04ccf2bf771d75,5cfdbc514177c7000187ffd3,APPROVED,2021-11-29 16:03:33.579000,2021-11-29 16:07:41.799000,248.22,30,336,2,100,2021-11-29 16:08:58.954000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61a4f9d3c5db096b7d842874,5e85dd630d7d0a1dbe601308,APPROVED,2021-11-29 16:03:31.882000,2021-11-29 16:08:27.980000,296.098,48,393,2,100,2021-11-29 16:15:06.226000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a4f9d778dc6c8f855d5df3,6102feaf4f6002b3dbc4cdab,APPROVED,2021-11-29 16:03:40.397000,2021-11-29 16:05:28.570000,108.173,18,225,0,100,2021-11-29 16:08:58.834000,6BF0ED4F,United States,United States,Other,English,United States,Female,Yes
61a4f9da1256ec8d784df8fe,596e51b8b174180001756e7a,APPROVED,2021-11-29 16:03:38.425000,2021-11-29 16:06:23.345000,164.92,35,771,9,98,2021-11-29 16:09:02.920000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a4f9e113beedf8dfde18bb,5e91f8009da60e52be553c8a,APPROVED,2021-11-29 16:03:46.743000,2021-11-29 16:06:29.583000,162.84,21,139,1,100,2021-11-29 16:08:58.661000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f9e2a4178a68a8c19ff1,607ee92df5560785e31c40f2,APPROVED,2021-11-29 16:03:48.526000,2021-11-29 16:06:35.682000,167.156,21,62,0,100,2021-11-29 16:08:58.556000,6BF0ED4F,United States,United States,Other,English,United States,Female,Yes
61a4f9e39d4d54e3cb81a6bd,609d3af73f5a96de99f3c3af,APPROVED,2021-11-29 16:03:52.851000,2021-11-29 16:07:01.303000,188.452,31,43,1,100,2021-11-29 16:09:02.801000,6BF0ED4F,South Africa,South Africa,Full-Time,English,South Africa,Male,Yes
61a4f9efe8f8e4761f090d8d,5d4359295a5b010001523b4e,APPROVED,2021-11-29 16:04:00.924000,2021-11-29 16:06:15.169000,134.245,41,1350,5,100,2021-11-29 16:08:58.440000,6BF0ED4F,Canada,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
61a4f9f2792d61956922b659,612fde55d251a3547b8e5766,APPROVED,2021-11-29 16:04:05.215000,2021-11-29 16:05:31.597000,86.382,28,250,1,100,2021-11-29 16:09:02.687000,6BF0ED4F,United States,United States,Full-Time,English,United States,Male,No
61a4f9f2fa8d4cc11aba8706,5e629bab733b6302e22e6c85,RETURNED,2021-11-29 16:04:06.858000,,2045.765837,30,230,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f9f407080d6b01f1b1d8,612d365212e7856406fdbc07,APPROVED,2021-11-29 16:04:07.015000,2021-11-29 16:27:48.700000,1421.685,39,123,1,99,2021-11-29 16:30:00.585000,6BF0ED4F,Jamaica,United Kingdom,Full-Time,English,United Kingdom,Male,No
