session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a508241731728189c812a6,61658d231d234ce838421780,APPROVED,2021-11-29 17:04:42.284000,2021-11-29 17:10:55.255000,372.971,21,13,0,100,2021-11-29 17:11:45.022000,42446E38,Ireland,Ireland,Part-Time,English,Ireland,Female,Yes
61a50827167faab476e392fc,5d5bf6c10802ee001a08c68f,APPROVED,2021-11-29 17:04:56.334000,2021-11-29 17:08:04.447000,188.113,20,184,2,100,2021-11-29 17:11:44.786000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a5082d550aec158c0163b4,6116efa08554bc0d96bab06d,APPROVED,2021-11-29 17:04:48.182000,2021-11-29 17:08:29.904000,221.722,18,37,0,100,2021-11-29 17:11:44.867000,42446E38,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,Yes
61a5082fe1d3069b6c314439,5f70e1b95db5f56eeac03b26,APPROVED,2021-11-29 17:04:49.971000,2021-11-29 17:06:35.336000,105.365,23,130,0,100,2021-11-29 17:07:21.161000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,Ireland,Male,Yes
61a50838751343df368cbbe1,612e4f6cebde4dd2d7c1afac,APPROVED,2021-11-29 17:04:58.362000,2021-11-29 17:09:28.123000,269.761,29,75,0,100,2021-11-29 17:11:44.712000,42446E38,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61a5083c8e9a49122ab03b1f,60fec548df1323f2613a5a18,APPROVED,2021-11-29 17:05:03.624000,2021-11-29 17:06:20.646000,77.022,24,170,1,100,2021-11-29 17:07:21.076000,42446E38,United States,United States,Full-Time,English,United States,Female,No
61a5083d38e3d8423b0422f3,59fd6e89517dfb00013dacae,RETURNED,2021-11-29 17:05:01.403000,,2059.359446,23,496,7,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a508425f934e4c18bcd7d2,61765ed413cf9b7cb9f9e9a5,APPROVED,2021-11-29 17:05:12.527000,2021-11-29 17:07:46.751000,154.224,37,105,0,100,2021-11-29 17:11:44.560000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61a50842e6c56ef7ecd5eaf7,5f32a496a026e809d7d55cbd,APPROVED,2021-11-29 17:05:06.870000,2021-11-29 17:07:22.565000,135.695,41,345,4,99,2021-11-29 17:11:44.631000,42446E38,Canada,Canada,DATA EXPIRED,English,Canada,Male,DATA EXPIRED
61a50852ea7982acfa8c9db1,600c9846469bae3b54977f64,APPROVED,2021-11-29 17:05:24.751000,2021-11-29 17:13:27.362000,482.611,29,159,1,100,2021-11-29 17:13:52.563000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
