#options: 1280x720 fps=24/1 timebase=1/24 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=24 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=36619 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:133 out:134 type:b dur:2 cpbdur:2 q:0.00 aq:0.42 tex:220259 mv:3768 misc:3565 imb:6 pmb:2033 smb:1561 d:- ref:0 ;
in:135 out:135 type:P dur:2 cpbdur:2 q:0.00 aq:0.08 tex:295288 mv:2018 misc:3574 imb:7 pmb:2231 smb:1362 d:- ref:0 ;
in:139 out:136 type:P dur:2 cpbdur:2 q:0.00 aq:0.06 tex:455583 mv:2814 misc:3435 imb:39 pmb:2312 smb:1249 d:- ref:0 ;
in:137 out:137 type:B dur:2 cpbdur:2 q:0.00 aq:0.26 tex:276125 mv:4116 misc:3487 imb:2 pmb:2188 smb:1410 d:- ref:0 ;
in:136 out:138 type:b dur:2 cpbdur:2 q:0.00 aq:0.45 tex:211519 mv:3750 misc:3563 imb:1 pmb:2051 smb:1548 d:- ref:0 ;
in:138 out:139 type:b dur:2 cpbdur:2 q:0.00 aq:0.44 tex:215752 mv:3709 misc:3507 imb:1 pmb:2051 smb:1548 d:- ref:0 ;
in:143 out:140 type:P dur:2 cpbdur:2 q:0.00 aq:0.04 tex:446234 mv:2709 misc:3425 imb:29 pmb:2375 smb:1196 d:- ref:0 ;
in:141 out:141 type:B dur:2 cpbdur:2 q:0.00 aq:0.21 tex:272714 mv:4223 misc:3423 imb:5 pmb:2294 smb:1301 d:- ref:0 ;
in:140 out:142 type:b dur:2 cpbdur:2 q:0.00 aq:0.46 tex:212951 mv:3578 misc:3495 imb:1 pmb:2023 smb:1576 d:- ref:0 ;
in:142 out:143 type:b dur:2 cpbdur:2 q:0.00 aq:0.43 tex:178182 mv:3091 misc:3559 imb:0 pmb:2002 smb:1598 d:- ref:0 ;
in:147 out:144 type:P dur:2 cpbdur:2 q:0.00 aq:0.40 tex:1658418 mv:3001 misc:557 imb:105 pmb:3456 smb:39 d:- ref:0 ;
in:145 out:145 type:B dur:2 cpbdur:2 q:0.00 aq:0.32 tex:383289 mv:2505 misc:2030 imb:3 pmb:3179 smb:418 d:- ref:0 ;
in:144 out:146 type:b dur:2 cpbdur:2 q:0.00 aq:0.40 tex:190859 mv:1774 misc:3631 imb:4 pmb:2159 smb:1437 d:- ref:0 ;
in:146 out:147 type:b dur:2 cpbdur:2 q:0.00 aq:0.39 tex:189778 mv:4104 misc:3366 imb:2 pmb:2445 smb:1153 d:- ref:0 ;
in:151 out:148 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:426286 mv:1811 misc:1807 imb:26 pmb:3219 smb:355 d:- ref:0 ;
in:149 out:149 type:B dur:2 cpbdur:2 q:0.00 aq:0.21 tex:203672 mv:4150 misc:3314 imb:3 pmb:2505 smb:1092 d:- ref:0 ;
in:148 out:150 type:b dur:2 cpbdur:2 q:0.00 aq:0.37 tex:163738 mv:3913 misc:3461 imb:0 pmb:2318 smb:1282 d:- ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:0.00 aq:0.34 tex:156241 mv:2779 misc:3532 imb:1 pmb:2172 smb:1427 d:- ref:0 ;
in:154 out:152 type:P dur:2 cpbdur:2 q:0.00 aq:0.55 tex:225811 mv:1501 misc:3360 imb:18 pmb:1774 smb:1808 d:- ref:0 ;
in:152 out:153 type:B dur:2 cpbdur:2 q:0.00 aq:0.21 tex:166890 mv:3380 misc:3530 imb:2 pmb:2261 smb:1337 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:0.00 aq:0.29 tex:146741 mv:1914 misc:3617 imb:0 pmb:2085 smb:1515 d:- ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:194484 mv:1234 misc:3498 imb:2 pmb:2366 smb:1232 d:- ref:0 ;
in:159 out:156 type:P dur:2 cpbdur:2 q:0.00 aq:0.03 tex:266909 mv:1576 misc:3515 imb:11 pmb:2329 smb:1260 d:- ref:0 ;
in:157 out:157 type:B dur:2 cpbdur:2 q:0.00 aq:0.19 tex:177253 mv:1858 misc:3633 imb:0 pmb:2158 smb:1442 d:- ref:0 ;
in:156 out:158 type:b dur:2 cpbdur:2 q:0.00 aq:0.33 tex:142951 mv:2029 misc:3636 imb:1 pmb:2038 smb:1561 d:- ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:0.00 aq:0.32 tex:143483 mv:2060 misc:3609 imb:0 pmb:2093 smb:1507 d:- ref:0 ;
in:160 out:160 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:183946 mv:1185 misc:3501 imb:2 pmb:2331 smb:1267 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:1320974 mv:1955 misc:879 imb:55 pmb:3427 smb:118 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:0.00 aq:0.31 tex:256980 mv:1672 misc:2516 imb:2 pmb:3015 smb:583 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:0.00 aq:0.34 tex:151086 mv:2134 misc:3508 imb:1 pmb:2129 smb:1470 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:0.00 aq:0.34 tex:124587 mv:3308 misc:3369 imb:1 pmb:2441 smb:1158 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:298610 mv:1097 misc:2237 imb:8 pmb:3110 smb:482 d:- ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:0.00 aq:0.20 tex:144573 mv:3617 misc:3218 imb:0 pmb:2570 smb:1030 d:- ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:0.00 aq:0.30 tex:113384 mv:3237 misc:3339 imb:1 pmb:2427 smb:1172 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:0.00 aq:0.37 tex:110378 mv:1744 misc:3390 imb:0 pmb:1997 smb:1603 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:207273 mv:945 misc:3318 imb:10 pmb:2477 smb:1113 d:- ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:0.00 aq:0.19 tex:135881 mv:2120 misc:3599 imb:1 pmb:2245 smb:1354 d:- ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:0.00 aq:0.23 tex:118023 mv:2045 misc:3588 imb:0 pmb:2171 smb:1429 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:0.00 aq:0.24 tex:111876 mv:1345 misc:3627 imb:1 pmb:2121 smb:1478 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:180742 mv:916 misc:3454 imb:7 pmb:2387 smb:1206 d:- ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:0.00 aq:0.19 tex:127959 mv:1201 misc:3600 imb:0 pmb:2159 smb:1441 d:- ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:0.00 aq:0.22 tex:106294 mv:1321 misc:3577 imb:5 pmb:2121 smb:1474 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:0.00 aq:0.22 tex:108041 mv:1419 misc:3612 imb:3 pmb:2122 smb:1475 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:1117717 mv:1447 misc:1052 imb:35 pmb:3422 smb:143 d:- ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:0.00 aq:0.19 tex:150435 mv:1924 misc:3441 imb:3 pmb:2206 smb:1391 d:- ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:0.00 aq:0.28 tex:108208 mv:1191 misc:3625 imb:0 pmb:2129 smb:1471 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:0.00 aq:0.34 tex:117270 mv:658 misc:3600 imb:1 pmb:2078 smb:1521 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:248230 mv:873 misc:2425 imb:1 pmb:3032 smb:567 d:- ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:0.00 aq:0.21 tex:121437 mv:3408 misc:3283 imb:0 pmb:2563 smb:1037 d:- ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:0.00 aq:0.27 tex:100880 mv:3171 misc:3397 imb:0 pmb:2419 smb:1181 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:0.00 aq:0.28 tex:104296 mv:1419 misc:3541 imb:0 pmb:2127 smb:1473 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:182550 mv:866 misc:3328 imb:3 pmb:2489 smb:1108 d:- ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:0.00 aq:0.19 tex:122339 mv:1770 misc:3555 imb:0 pmb:2214 smb:1386 d:- ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:0.00 aq:0.24 tex:105067 mv:1802 misc:3547 imb:0 pmb:2166 smb:1434 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:0.00 aq:0.22 tex:106472 mv:1314 misc:3550 imb:0 pmb:2136 smb:1464 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:181857 mv:955 misc:3388 imb:8 pmb:2425 smb:1167 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:0.00 aq:0.18 tex:122409 mv:1071 misc:3552 imb:0 pmb:2194 smb:1406 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:0.00 aq:0.40 tex:92370 mv:1330 misc:3380 imb:0 pmb:1867 smb:1733 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:0.00 aq:0.38 tex:95702 mv:1329 misc:3425 imb:0 pmb:1954 smb:1646 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:182801 mv:854 misc:3425 imb:2 pmb:2418 smb:1180 d:- ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:0.00 aq:0.12 tex:127033 mv:961 misc:3550 imb:0 pmb:2256 smb:1344 d:- ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:0.00 aq:0.26 tex:101552 mv:1209 misc:3551 imb:0 pmb:2088 smb:1512 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:0.00 aq:0.29 tex:95962 mv:1093 misc:3553 imb:0 pmb:2052 smb:1548 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:1051793 mv:1009 misc:1214 imb:15 pmb:3397 smb:188 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:0.00 aq:0.41 tex:175484 mv:702 misc:2894 imb:0 pmb:2751 smb:849 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:0.00 aq:0.42 tex:100463 mv:1370 misc:3335 imb:0 pmb:1982 smb:1618 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:0.00 aq:0.37 tex:84769 mv:2373 misc:3450 imb:0 pmb:2234 smb:1366 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:227360 mv:719 misc:2561 imb:0 pmb:2972 smb:628 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:0.00 aq:0.22 tex:113638 mv:2806 misc:3364 imb:0 pmb:2461 smb:1139 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:0.00 aq:0.25 tex:91886 mv:2636 misc:3462 imb:0 pmb:2352 smb:1248 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:0.00 aq:0.24 tex:91882 mv:1182 misc:3576 imb:0 pmb:2081 smb:1519 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:165143 mv:767 misc:3410 imb:0 pmb:2423 smb:1177 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:0.00 aq:0.23 tex:109258 mv:1364 misc:3570 imb:0 pmb:2102 smb:1498 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:0.00 aq:0.21 tex:94980 mv:1257 misc:3595 imb:0 pmb:2117 smb:1483 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:0.00 aq:0.23 tex:93974 mv:931 misc:3607 imb:0 pmb:2060 smb:1540 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:163152 mv:719 misc:3481 imb:0 pmb:2370 smb:1230 d:- ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:0.00 aq:0.31 tex:99478 mv:746 misc:3568 imb:0 pmb:1919 smb:1681 d:- ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:0.00 aq:0.31 tex:86641 mv:989 misc:3458 imb:0 pmb:1932 smb:1668 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:0.00 aq:0.28 tex:87905 mv:953 misc:3478 imb:0 pmb:1939 smb:1661 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:912502 mv:1023 misc:1659 imb:10 pmb:3280 smb:310 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:0.00 aq:0.08 tex:139165 mv:1772 misc:3375 imb:0 pmb:2439 smb:1161 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:0.00 aq:0.26 tex:92892 mv:843 misc:3577 imb:0 pmb:2068 smb:1532 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:0.00 aq:0.31 tex:105524 mv:371 misc:3601 imb:0 pmb:2029 smb:1571 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:208878 mv:777 misc:2761 imb:0 pmb:2875 smb:725 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:0.00 aq:0.14 tex:115625 mv:2839 misc:3264 imb:0 pmb:2550 smb:1050 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:0.00 aq:0.19 tex:94774 mv:2508 misc:3422 imb:0 pmb:2409 smb:1191 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:0.00 aq:0.22 tex:100568 mv:1123 misc:3493 imb:0 pmb:2180 smb:1420 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:161945 mv:725 misc:3362 imb:0 pmb:2462 smb:1138 d:- ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:0.00 aq:0.18 tex:112261 mv:1205 misc:3526 imb:0 pmb:2189 smb:1411 d:- ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:0.00 aq:0.34 tex:89346 mv:1292 misc:3386 imb:0 pmb:1944 smb:1656 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:0.00 aq:0.32 tex:88753 mv:915 misc:3348 imb:0 pmb:1937 smb:1663 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:171597 mv:783 misc:3420 imb:1 pmb:2436 smb:1163 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:0.00 aq:0.18 tex:116516 mv:885 misc:3583 imb:0 pmb:2186 smb:1414 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:0.00 aq:0.35 tex:88839 mv:999 misc:3362 imb:0 pmb:1917 smb:1683 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:0.00 aq:0.31 tex:92263 mv:1033 misc:3376 imb:0 pmb:1979 smb:1621 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:178765 mv:842 misc:3417 imb:0 pmb:2436 smb:1164 d:- ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:0.00 aq:0.28 tex:115897 mv:934 misc:3385 imb:0 pmb:2063 smb:1537 d:- ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:0.00 aq:0.20 tex:99333 mv:1052 misc:3551 imb:0 pmb:2142 smb:1458 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:0.00 aq:0.33 tex:97028 mv:1033 misc:3347 imb:0 pmb:1939 smb:1661 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:1069035 mv:1221 misc:1344 imb:15 pmb:3341 smb:244 d:- ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:0.00 aq:0.42 tex:204132 mv:1148 misc:2880 imb:0 pmb:2754 smb:846 d:- ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:0.00 aq:0.28 tex:119140 mv:1553 misc:3427 imb:0 pmb:2201 smb:1399 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:0.00 aq:0.28 tex:108305 mv:2675 misc:3372 imb:0 pmb:2455 smb:1145 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:228733 mv:672 misc:2523 imb:0 pmb:2986 smb:614 d:- ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:0.00 aq:0.10 tex:116743 mv:2839 misc:3242 imb:0 pmb:2566 smb:1034 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:0.00 aq:0.26 tex:95139 mv:2685 misc:3360 imb:0 pmb:2413 smb:1187 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:0.00 aq:0.23 tex:92692 mv:1143 misc:3533 imb:0 pmb:2111 smb:1489 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:147517 mv:585 misc:3402 imb:0 pmb:2454 smb:1146 d:- ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:0.00 aq:0.08 tex:107988 mv:1259 misc:3569 imb:0 pmb:2276 smb:1324 d:- ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:0.00 aq:0.26 tex:88112 mv:1319 misc:3577 imb:0 pmb:2058 smb:1542 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:0.00 aq:0.25 tex:86446 mv:865 misc:3561 imb:0 pmb:2002 smb:1598 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:0.00 aq:0.16 tex:115207 mv:608 misc:3665 imb:0 pmb:2101 smb:1499 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:0.00 aq:0.18 tex:93967 mv:541 misc:3636 imb:0 pmb:2055 smb:1545 d:- ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:0.00 aq:0.16 tex:89767 mv:865 misc:3600 imb:0 pmb:2092 smb:1508 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:0.00 aq:0.16 tex:88750 mv:771 misc:3591 imb:0 pmb:2076 smb:1524 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:0.00 aq:0.26 tex:89013 mv:438 misc:3581 imb:0 pmb:1968 smb:1632 d:- ref:0 ;
